,5,69.25,68.95,129
8837,53.94,53.63,189
8860,53.00,53.53,181
8883,52.93,53.17,173
8905,52.29,52.81,164
8929,50.74,51.98,155
8951,50.36,51.06,147
8974,49.34,50.28,137
8997,50.34,50.00,128
9020,51.30,50.52,119
9042,50.28,50.69,110
9066,47.24,49.46,101
9089,46.25,47.72,92
9110,45.74,46.61,84
9133,46.66,46.35,75
9154,42.81,45.32,68
9176,40.29,42.90,60
9198,39.33,40.92,53
9220,38.70,39.70,46
9241,37.05,38.53,39
9264,35.93,37.22,33
9285,35.21,36.16,27
9307,34.01,35.17,22
9329,32.64,33.99,17
9351,32.89,33.20,13
9372,29.92,32.05,10
9395,29.70,30.62,6
9415,28.85,29.76,4
9436,27.26,28.67,2
9456,26.23,27.44,1
9478,25.09,26.30,0
9498,23.84,25.12,0
9519,22.81,23.97,0
9540,21.61,22.84,1
9561,20.35,21.65,2
9581,19.51,20.55,4
9603,18.39,19.52,6
9623,17.05,18.37,9
9644,15.77,17.11,12
9666,13.59,15.55,16
9688,12.38,13.91,21
9709,11.26,12.57,26
9732,10.48,11.48,32
9753,10.99,11.00,38
9775,10.23,10.75,44
9797,10.91,10.63,51
9819,12.33,11.27,58
9840,13.34,12.27,66
9863,14.90,13.45,74
9884,16.85,15.00,82
9906,18.88,16.84,90
9928,21.87,19.10,98
9950,22.99,21.23,107
9972,25.05,23.02,116
9996,26.17,24.68,125
10018,27.82,26.16,134
10042,29.59,27.79,144
10066,31.75,29.64,153
10090,33.40,31.52,163
10114,36.09,33.58,172
10138,37.23,35.56,181
10162,37.58,36.74,189
10185,38.70,37.64,197
10210,39.84,38.68,205
10233,40.29,39.57,212
10258,42.37,40.70,219
10281,43.69,42.19,225
10305,42.95,42.92,231
10330,44.20,43.34,237
10353,44.29,43.92,241
10377,45.41,44.52,245
10401,45.52,45.13,248
10425,45.05,45.23,251
10448,46.48,45.57,253
10473,47.46,46.47,254
10497,47.01,46.96,254
10520,49.02,47.63,254
10545,47.13,47.92,253
10568,49.85,48.28,252
10593,49.07,49.04,249
10616,50.68,49.57,246
10640,51.88,50.67,242
10664,51.24,51.24,238
10688,51.88,51.44,233
10712,52.42,51.90,227
10736,51.57,51.96,221
10760,52.29,51.94,214
10783,52.29,52.17,207
10808,51.99,52.15,199
10831,51.44,51.87,192
10855,49.96,51.12,183
10880,49.98,50.38,174
10903,50.92,50.42,165
10928,48.33,49.91,156
10951,49.49,49.27,147
10975,47.19,48.67,137
10999,46.41,47.47,127
11023,46.88,46.94,118
11046,45.22,46.37,109
11071,43.82,45.18,99
11094,43.64,44.25,90
11116,43.57,43.84,82
11140,41.09,42.87,73
11162,39.91,41.35,65
11185,39.33,40.24,57
11208,38.70,39.46,49
11231,37.94,38.73,42
11253,35.79,37.53,36
11277,34.59,36.03,30
11299,33.70,34.82,24
11323,33.29,33.97,19
11345,30.92,32.77,14
11368,29.11,31.00,10
11392,29.58,29.94,7
11413,26.68,28.78,4
11435,25.03,26.91,2
11457,25.21,25.76,1
11479,22.88,24.66,0
