time,ax,ay,az,modulus
13.798124074935913,-0.03,-0.02,0.8,0.8
13.808284997940063,2.13,-0.2,-2.34,3.17
13.843298196792603,19.65,-1.62,-1.86,19.8
13.845120191574097,-9.46,-0.33,31.3,32.7
13.846530199050903,-0.94,0.05,-1.51,1.77
13.848711013793945,3.46,-0.3,-21.61,21.88
13.85814905166626,3.0,0.0,-18.9,19.13
13.868092060089111,7.95,0.78,-11.4,13.92
13.878207921981812,-7.83,-1.94,17.85,19.58
13.888550043106079,4.98,-1.0,-10.31,11.49
13.898410081863403,2.91,-2.87,-18.01,18.46
13.908529996871948,-2.52,1.65,-7.57,8.14
13.94220519065857,-6.43,3.35,2.08,7.54
13.944077014923096,-2.14,2.93,-2.57,4.44
13.945474863052368,-3.03,0.87,3.18,4.47
13.948076009750366,-9.15,0.79,6.87,11.46
13.958532094955444,-2.09,2.16,-8.93,9.42
13.968494176864624,-0.77,1.83,-10.16,10.35
13.978915929794312,-1.11,1.68,-7.65,7.91
13.988959074020386,1.13,-1.47,-3.17,3.67
13.998798131942749,30.93,-9.89,-7.62,33.35
14.008960962295532,2.68,1.46,24.94,25.12
14.045979976654053,-2.24,0.99,-9.72,10.02
14.047928094863892,-0.01,-1.76,-6.43,6.66
14.04935598373413,-5.86,0.27,17.55,18.5
14.051608085632324,-0.87,-1.24,-11.92,12.01
14.058870077133179,2.24,1.67,-15.57,15.81
14.068800210952759,-0.12,1.92,-1.21,2.27
14.079238176345825,-5.33,-3.67,5.6,8.55
14.089304208755493,-2.74,-0.66,-9.91,10.3
14.099202871322632,-3.12,3.8,4.67,6.78
14.109285116195679,-1.36,0.2,-0.72,1.55
14.142942190170288,-1.62,-1.49,-5.68,6.09
14.14483904838562,0.29,0.25,8.66,8.66
14.146211862564087,17.64,0.96,-6.89,18.96
14.148895978927612,-1.86,0.87,-5.67,6.03
14.15929913520813,0.59,-1.76,1.29,2.26
14.169252157211304,-4.5,0.21,8.77,9.85
14.179264068603516,-2.17,1.6,-5.77,6.36
14.189759016036987,0.79,0.46,-10.56,10.59
14.199578046798706,0.86,-1.64,-0.52,1.92
14.209637880325317,-6.79,-0.19,19.84,20.97
14.243220090866089,-1.36,-0.27,4.82,5.01
14.245114088058472,9.88,0.15,-15.14,18.07
14.246502161026001,-0.1,0.91,-6.0,6.06
14.249265909194946,-2.97,-2.01,5.02,6.16
14.259620904922485,-5.6,0.07,20.12,20.88
14.26966905593872,0.68,-0.49,-5.18,5.24
14.279767036437988,1.47,0.35,-15.43,15.5
14.289954900741577,0.11,0.76,-8.24,8.27
14.299875974655151,3.59,-1.33,9.17,9.93
14.310014963150024,-0.55,-0.02,9.89,9.9
14.344906091690063,-0.26,0.18,-7.94,7.94
14.346786975860596,-1.24,-0.02,-1.02,1.6
14.348176002502441,-1.86,0.26,1.83,2.62
14.350289106369019,-0.59,-0.07,-1.71,1.81
14.36004090309143,1.17,0.41,1.0,1.59
14.369993925094604,3.33,0.13,-1.39,3.61
14.38047194480896,0.42,0.39,-2.02,2.09
14.390377044677734,-0.72,0.06,2.95,3.03
14.40026593208313,-1.12,0.19,-0.43,1.21
14.410465002059937,-0.71,0.07,-2.36,2.46
14.444913148880005,-0.36,-0.18,4.09,4.1
14.446757078170776,2.56,-0.44,-0.71,2.69
14.448163986206055,-0.14,0.12,-0.41,0.44
14.450366020202637,0.64,-0.49,1.7,1.88
14.4603111743927,-0.81,-0.05,-1.54,1.74
14.470471143722534,-1.17,-0.21,-0.47,1.27
14.48028302192688,-0.7,-0.44,3.22,3.32
14.490732908248901,1.6,-0.34,-2.04,2.61
14.500691175460815,0.51,0.1,-1.93,1.99
14.510717153549194,0.1,-0.19,2.3,2.3
14.54483699798584,-0.47,0.1,-0.81,0.94
14.546712160110474,-0.79,0.18,-1.25,1.48
14.548106908798218,-0.49,0.15,1.35,1.44
14.550359010696411,0.6,0.17,-0.65,0.9
14.560579061508179,0.95,0.17,-1.33,1.64
14.570637941360474,0.28,0.13,0.78,0.83
14.580718040466309,-0.28,0.06,0.4,0.49
14.591170072555542,-0.45,0.05,-0.34,0.56
14.600919008255005,-0.25,-0.08,0.27,0.37
14.611168146133423,0.28,-0.16,0.34,0.46
14.644752979278564,0.68,-0.11,-0.18,0.71
14.646625995635986,0.41,-0.11,-0.04,0.42
14.647937059402466,-0.14,-0.14,0.39,0.43
14.650629043579102,-0.43,-0.11,0.07,0.44
14.661017179489136,-0.3,-0.12,-0.05,0.32
14.671139001846313,0.15,-0.16,0.05,0.22
14.681470155715942,0.5,-0.13,-0.25,0.57
14.691352128982544,0.37,-0.1,-0.06,0.38
14.70142388343811,-0.01,-0.05,0.06,0.07
14.71141505241394,-0.24,0.02,-0.18,0.3
14.745923042297363,-0.22,0.06,-0.05,0.23
14.747845888137817,0.15,0.08,0.07,0.18
14.749275922775269,0.51,0.08,-0.06,0.51
14.751176118850708,0.42,0.08,0.0,0.42
14.761451005935669,0.07,0.05,0.22,0.23
14.771274089813232,-0.2,0.03,-0.01,0.2
14.781313180923462,-0.25,-0.01,-0.02,0.25
14.791881084442139,0.0,-0.08,0.21,0.22
14.801851987838745,0.29,-0.11,0.1,0.32
14.811820983886719,0.31,-0.1,0.04,0.32
14.84489107131958,0.06,-0.09,0.13,0.16
14.84671401977539,-0.2,-0.08,-0.2,0.29
14.848097085952759,-0.29,-0.07,-0.23,0.37
14.85160207748413,-0.13,-0.07,-0.15,0.21
14.861790895462036,0.17,-0.05,-0.14,0.22
14.871798992156982,0.29,-0.04,-0.09,0.3
14.8816978931427,0.13,-0.02,0.07,0.14
14.89220118522644,-0.07,-0.01,0.03,0.07
14.902304887771606,-0.15,0.0,-0.13,0.19
14.91224217414856,-0.04,-0.02,-0.04,0.06
14.945784091949463,0.2,-0.04,0.08,0.21
14.947630167007446,0.34,-0.02,0.07,0.34
14.949064016342163,0.26,0.0,0.15,0.3
14.952018976211548,0.06,0.0,0.15,0.16
14.962365865707397,-0.06,0.01,0.06,0.08
14.972151041030884,-0.02,0.0,0.04,0.04
14.98244595527649,0.14,-0.01,-0.01,0.14
14.992626905441284,0.22,-0.03,-0.01,0.22
15.002709150314331,0.15,-0.05,0.04,0.16
15.012583017349243,0.0,-0.04,-0.02,0.04
15.04910397529602,-0.1,-0.04,-0.11,0.15
15.050955057144165,-0.1,-0.05,-0.11,0.15
15.051940202713013,0.03,-0.06,-0.11,0.12
15.053170919418335,0.14,-0.06,-0.14,0.2
15.062525033950806,0.11,-0.04,-0.01,0.11
15.072541952133179,0.0,-0.03,0.08,0.08
15.082740068435669,-0.12,0.0,-0.02,0.12
15.093018054962158,-0.21,0.0,-0.07,0.22
15.10313105583191,-0.04,-0.02,0.25,0.25
15.113023042678833,0.14,-0.02,-0.11,0.17
15.147342920303345,0.02,0.01,-0.01,0.02
15.149192094802856,-0.13,-0.02,0.18,0.22
15.150573968887329,-0.22,0.01,-0.14,0.26
15.152805089950562,-0.09,-0.02,0.11,0.14
15.162873983383179,0.3,-0.06,0.22,0.37
15.17290711402893,0.26,-0.04,-0.54,0.6
15.183147192001343,-0.12,-0.05,0.07,0.14
15.193295001983643,-0.19,-0.08,0.53,0.56
15.203520059585571,0.04,-0.04,-0.27,0.27
15.213247060775757,0.11,-0.04,-0.44,0.45
15.251734018325806,-0.12,-0.04,-0.14,0.18
15.253595113754272,-0.35,-0.04,0.18,0.39
15.25487208366394,-0.18,-0.06,0.59,0.61
15.256805181503296,0.3,-0.07,0.1,0.32
15.263141870498657,0.52,-0.01,-0.77,0.92
15.273452997207642,0.24,0.01,-0.16,0.28
15.283478021621704,0.01,-0.03,0.67,0.67
15.293791055679321,0.03,0.0,0.15,0.15
15.3038809299469,0.11,0.07,-0.47,0.48
15.313735008239746,0.1,0.05,-0.1,0.15
15.352059125900269,0.05,0.04,0.35,0.35
15.353909015655518,0.09,0.01,0.11,0.14
15.355247974395752,0.17,-0.02,-0.12,0.2
15.357389211654663,0.2,-0.05,-0.07,0.21
15.363856077194214,0.1,-0.07,-0.01,0.12
15.373632192611694,0.05,-0.08,0.26,0.27
15.383419036865234,0.04,-0.09,0.03,0.1
15.394241094589233,0.08,-0.08,-0.06,0.12
15.404397010803223,0.13,-0.08,-0.02,0.15
15.41403603553772,0.04,-0.03,-0.27,0.27
15.448665857315063,-0.18,-0.01,-0.14,0.22
15.450512170791626,-0.19,-0.02,0.63,0.65
15.45183801651001,0.04,0.0,-0.18,0.18
15.453786134719849,0.07,0.05,-0.63,0.63
15.463917970657349,-0.07,0.0,0.22,0.23
15.47408413887024,-0.09,-0.02,0.41,0.42
15.48444390296936,0.08,-0.01,-0.1,0.12
15.494415998458862,0.1,-0.01,-0.34,0.35
15.504518985748291,-0.02,-0.01,0.07,0.07
15.514429092407227,-0.07,-0.03,0.29,0.29
15.550988912582397,-0.03,-0.02,-0.04,0.05
15.552889108657837,0.01,-0.03,-0.06,0.06
15.554311990737915,-0.04,-0.04,0.02,0.06
15.556185007095337,-0.13,-0.03,0.0,0.13
15.564502954483032,-0.09,-0.06,0.15,0.18
15.574529886245728,0.08,-0.06,0.19,0.21
15.584182977676392,0.17,-0.06,-0.22,0.28
15.594882011413574,0.06,-0.03,-0.24,0.24
15.605314016342163,-0.06,-0.05,0.12,0.14
15.614736080169678,-0.04,-0.05,0.19,0.2
15.648446083068848,0.08,-0.01,0.03,0.08
15.65034794807434,0.18,0.0,-0.13,0.22
15.651633977890015,0.08,0.02,-0.21,0.22
15.654597997665405,-0.09,0.02,-0.08,0.12
15.664726972579956,-0.09,-0.01,0.37,0.38
15.674783945083618,0.1,0.0,0.24,0.26
15.68498706817627,0.22,0.01,-0.45,0.5
15.695093870162964,0.09,0.0,-0.25,0.26
15.705168008804321,-0.05,-0.05,0.37,0.37
15.715080976486206,0.02,-0.06,0.32,0.32
15.751121997833252,0.19,-0.05,-0.12,0.23
15.752969026565552,0.2,-0.06,-0.33,0.39
15.754383087158203,0.04,-0.06,0.11,0.13
15.756251096725464,0.01,-0.07,0.34,0.34
15.765083074569702,0.15,-0.04,0.06,0.16
15.775521993637085,0.29,-0.02,-0.17,0.33
15.785459995269775,0.23,-0.03,-0.14,0.27
15.79560399055481,0.06,-0.01,0.08,0.1
15.805685043334961,0.02,-0.02,0.21,0.21
15.815470933914185,0.13,-0.04,0.16,0.21
15.850419044494629,0.28,-0.04,-0.01,0.28
15.852155923843384,0.32,-0.02,-0.07,0.32
15.853506088256836,3.12,-0.34,-3.12,4.42
15.855448961257935,10.26,-0.88,5.53,11.68
15.865334033966064,-6.18,-0.36,16.91,18.0
15.875539064407349,0.36,0.53,-5.84,5.87
15.885462045669556,2.21,-0.13,-17.68,17.81
15.895867109298706,3.5,0.45,-15.82,16.2
15.906087160110474,-1.37,1.46,5.06,5.44
15.915885210037231,-4.78,-5.75,1.63,7.65
15.949951887130737,-5.29,-0.82,0.59,5.38
15.951675176620483,-4.17,4.84,-7.06,9.52
15.953001976013184,0.46,3.02,-11.01,11.42
15.95572304725647,1.58,-1.75,-8.13,8.46
15.965891122817993,-0.15,-2.26,9.71,9.97
15.975888967514038,-5.69,1.3,10.93,12.39
15.986183881759644,-1.29,2.52,2.51,3.78
15.996225118637085,12.98,2.3,-18.44,22.66
16.006646871566772,-1.85,-0.96,-8.09,8.35
16.016072988510132,-0.53,-0.6,-1.3,1.52
16.047324895858765,-6.63,-1.33,29.86,30.61
16.049195051193237,4.65,1.33,-10.19,11.27
16.05062508583069,1.54,1.53,-17.15,17.28
16.05602502822876,0.69,1.99,-11.45,11.64
16.065972089767456,-1.07,-2.63,3.5,4.5
16.0765700340271,-7.96,-4.2,32.82,34.03
16.08700203895569,4.68,1.48,-9.12,10.35
16.096564054489136,0.96,2.74,-14.6,14.88
16.106690168380737,0.05,-1.25,-5.92,6.05
16.117172956466675,1.02,-2.7,13.24,13.55
16.150129079818726,1.74,0.96,5.71,6.04
16.151889085769653,-0.83,-0.13,-9.39,9.42
16.153210878372192,0.52,-1.16,-4.6,4.77
16.156450986862183,-2.7,0.23,6.2,6.76
16.166547060012817,-4.28,-0.54,10.35,11.21
16.176450967788696,0.74,-1.06,-4.88,5.04
16.1870539188385,4.04,-0.58,-8.44,9.37
16.19688105583191,0.87,0.32,3.81,3.92
16.20719885826111,1.47,-0.21,5.48,5.67
16.216933965682983,-0.36,-0.05,-3.14,3.16
16.24954390525818,-0.87,0.15,-1.64,1.86
16.25123405456543,-1.15,0.33,-2.24,2.53
16.25254797935486,-1.28,0.56,0.05,1.39
16.25670599937439,-0.41,0.97,3.79,3.93
16.271361112594604,2.98,0.94,-2.3,3.87
16.27728819847107,1.17,0.3,-7.28,7.37
16.287492036819458,-0.7,0.29,-1.27,1.47
16.297261953353882,-1.61,0.32,5.31,5.55
16.307507038116455,-1.04,0.05,0.2,1.06
16.317440032958984,0.99,-0.19,-2.1,2.32
16.350255012512207,1.2,-0.24,0.21,1.24
16.352006196975708,-0.42,-0.37,2.84,2.89
16.353298902511597,0.47,-0.28,0.09,0.55
16.359709978103638,-0.82,-0.1,-1.0,1.29
16.369848012924194,-0.61,-0.37,1.28,1.46
16.38027596473694,0.59,-0.54,0.4,0.89
16.390491008758545,0.76,-0.2,-0.64,1.01
16.400052070617676,0.55,-0.39,1.53,1.67
16.410363912582397,0.05,-0.43,1.27,1.34
16.420389890670776,-0.13,-0.1,-1.21,1.22
16.448132038116455,-0.3,-0.1,-0.45,0.55
16.45000720024109,-0.03,-0.14,1.2,1.2
16.451313018798828,0.68,0.05,-0.07,0.68
16.460088968276978,0.89,0.23,-1.29,1.58
16.47032618522644,0.21,0.3,-0.64,0.73
16.480576038360596,-0.38,0.28,-0.19,0.5
16.490834951400757,-0.56,0.3,-0.59,0.86
16.500476121902466,-0.21,0.27,-0.27,0.43
16.5108540058136,0.55,0.15,-0.21,0.6
16.520835161209106,0.55,0.08,-0.58,0.8
16.55063796043396,0.11,0.03,0.65,0.65
16.552459001541138,-0.2,-0.05,0.44,0.48
16.553774118423462,-0.39,-0.01,-0.25,0.46
16.560482025146484,-0.22,-0.14,0.49,0.55
16.57061791419983,0.35,-0.22,0.11,0.42
16.580405950546265,0.31,-0.13,0.1,0.35
16.59145998954773,0.24,-0.25,0.61,0.7
16.600838899612427,-0.13,-0.13,0.23,0.29
16.61106514930725,-0.16,-0.13,-0.38,0.43
16.621145963668823,-0.15,-0.1,0.12,0.21
16.651391983032227,0.15,-0.11,0.16,0.24
16.653379201889038,0.47,-0.02,-0.41,0.62
16.654717206954956,0.32,0.06,-0.38,0.5
16.6609890460968,-0.03,0.11,0.04,0.12
16.67097306251526,-0.15,0.14,-0.18,0.27
16.681122064590454,-0.03,0.15,-0.39,0.41
16.691466093063354,0.24,0.11,-0.22,0.34
16.70120120048523,0.39,0.07,-0.01,0.39
16.711528062820435,0.32,0.04,0.2,0.37
16.72202205657959,0.14,0.01,0.12,0.18
16.753462076187134,-0.01,-0.03,0.15,0.15
16.755193948745728,-0.02,-0.04,0.27,0.27
16.756515979766846,0.19,-0.09,0.21,0.29
16.761260986328125,0.35,-0.09,0.13,0.38
16.7713520526886,0.26,-0.08,0.12,0.29
16.781594038009644,0.07,-0.09,0.17,0.2
16.79188895225525,-0.09,-0.06,-0.02,0.1
16.80168604850769,-0.13,-0.05,-0.08,0.16
16.812022924423218,-0.01,-0.03,-0.02,0.03
16.822395086288452,0.13,-0.01,-0.12,0.17
16.853573083877563,0.14,0.01,-0.19,0.23
16.855450868606567,0.0,0.03,-0.15,0.15
16.856834173202515,-0.14,0.05,-0.15,0.21
16.86147904396057,-0.14,0.06,-0.19,0.24
16.871740102767944,0.0,0.04,-0.11,0.11
16.882054090499878,0.17,0.02,-0.01,0.17
16.892256021499634,0.22,0.02,0.06,0.22
16.902010202407837,0.15,0.01,0.09,0.17
16.912227869033813,0.05,0.0,0.04,0.06
16.922722101211548,0.02,-0.02,0.05,0.05
16.953920125961304,0.1,-0.04,0.14,0.17
16.95582604408264,0.25,-0.05,0.15,0.29
16.957234144210815,0.31,-0.05,0.12,0.33
16.961812019348145,0.24,-0.04,0.09,0.25
16.97218608856201,0.1,-0.03,-0.02,0.1
16.98195195198059,0.03,-0.03,-0.05,0.06
16.99273991584778,0.05,-0.02,0.0,0.05
17.002212047576904,0.15,-0.01,0.0,0.15
17.01245617866516,0.23,-0.01,-0.02,0.23
17.022626161575317,0.16,-0.02,-0.03,0.16
17.051408052444458,0.03,-0.01,0.01,0.03
17.053712129592896,-0.03,-0.01,-0.02,0.03
17.054861068725586,-0.02,-0.02,0.01,0.03
17.062403917312622,0.08,-0.02,0.05,0.09
17.072774171829224,-0.11,0.04,-0.3,0.32
17.082688093185425,-0.49,0.03,-0.11,0.5
17.09302592277527,0.03,-0.04,1.09,1.09
17.102776050567627,0.62,0.01,-0.95,1.13
17.112999200820923,0.21,0.07,-0.49,0.53
17.12340497970581,-0.33,-0.03,0.69,0.76
17.15760111808777,-0.62,0.04,-0.44,0.76
17.159302949905396,-0.39,0.0,0.3,0.49
17.160701990127563,0.35,-0.1,0.13,0.38
17.16269302368164,0.52,0.02,-0.99,1.11
17.172762155532837,0.03,0.0,-0.01,0.03
17.18258309364319,-0.29,-0.05,0.71,0.76
17.193115949630737,-0.14,0.01,0.04,0.14
17.203110933303833,0.01,0.01,-0.74,0.74
17.21337604522705,-0.12,0.01,-0.15,0.19
17.22333312034607,-0.12,-0.05,0.55,0.56
17.25222611427307,0.14,-0.03,0.22,0.26
17.25407385826111,0.32,-0.02,-0.3,0.43
17.255462884902954,0.23,-0.02,-0.11,0.25
17.262973070144653,0.07,-0.04,0.4,0.4
17.273097038269043,-0.01,-0.03,0.16,0.16
17.283007860183716,-0.03,0.01,-0.2,0.2
17.293923139572144,-0.04,0.0,-0.12,0.12
17.303596019744873,0.03,-0.03,0.34,0.34
17.313658952713013,0.18,-0.02,0.2,0.26
17.323785066604614,0.25,0.0,-0.23,0.33
17.352560997009277,0.12,0.02,-0.27,0.29
17.354429006576538,-0.04,-0.03,0.04,0.06
17.355826139450073,-0.1,-0.04,0.14,0.17
17.363285064697266,-0.06,-0.03,-0.07,0.09
17.37362003326416,0.0,-0.02,-0.13,0.13
17.38338303565979,0.03,-0.03,0.03,0.05
17.394137144088745,0.03,-0.04,0.21,0.21
17.40395188331604,0.06,-0.02,0.0,0.06
17.414107084274292,0.07,-0.01,-0.05,0.08
17.42431902885437,0.06,-0.02,0.06,0.08
17.452263116836548,0.08,-0.02,0.08,0.11
17.454204082489014,0.12,-0.01,0.03,0.12
17.45559000968933,0.14,0.0,-0.01,0.14
17.463656187057495,0.12,0.01,-0.03,0.12
17.474030017852783,0.04,0.0,-0.09,0.09
17.484165906906128,-0.03,-0.01,0.07,0.07
17.494549989700317,0.02,-0.03,0.16,0.16
17.50438404083252,0.12,-0.03,-0.12,0.17
17.514400005340576,0.08,-0.01,-0.3,0.31
17.525073051452637,0.0,-0.05,0.15,0.15
17.556658029556274,0.06,-0.05,0.41,0.41
17.558362007141113,0.22,-0.02,-0.02,0.22
17.55975604057312,0.25,0.0,-0.26,0.36
17.564045190811157,0.16,-0.02,0.03,0.16
17.57429599761963,0.07,-0.04,0.27,0.28
17.584468126296997,0.09,-0.04,0.05,0.11
17.594794988632202,0.15,-0.04,0.0,0.15
17.60509419441223,0.12,-0.04,0.12,0.17
17.61511206626892,0.06,-0.02,0.03,0.06
17.625375986099243,0.02,0.0,0.02,0.02
17.657417058944702,0.05,0.0,0.1,0.11
17.65921187400818,0.14,0.02,-0.04,0.14
17.660624027252197,0.14,0.05,-0.23,0.27
17.66444993019104,0.04,0.04,-0.17,0.17
17.67473602294922,-0.08,0.03,-0.04,0.09
17.684943914413452,-0.13,0.01,-0.12,0.17
17.69535803794861,-0.14,-0.01,-0.2,0.24
17.70527720451355,-0.1,-0.04,0.01,0.1
17.715126991271973,0.0,-0.04,0.02,0.04
17.725394010543823,0.02,-0.03,-0.25,0.25
17.754610061645508,-0.04,-0.02,0.01,0.04
17.75648808479309,-0.06,-0.03,0.3,0.3
17.757901906967163,-0.02,0.0,0.06,0.06
17.764851093292236,0.0,0.0,-0.11,0.11
17.775230169296265,-0.05,-0.02,0.08,0.09
17.78493309020996,-0.07,-0.03,0.06,0.09
17.79570698738098,-0.03,-0.01,0.01,0.03
17.805330991744995,0.08,-0.03,0.03,0.09
17.815442085266113,0.2,-0.03,0.0,0.2
17.825627088546753,0.26,-0.01,-0.13,0.29
17.855923891067505,0.21,0.01,0.0,0.21
17.857778072357178,0.24,-0.01,0.2,0.31
17.85916495323181,0.37,-0.01,0.17,0.4
17.86517310142517,0.64,0.0,0.15,0.65
17.875432014465332,12.24,-1.47,-10.14,15.96
17.885679960250854,6.38,0.14,19.85,20.85
17.895962953567505,-8.63,-1.1,20.84,22.58
17.90590000152588,3.43,0.55,-15.76,16.13
17.91581106185913,2.73,0.37,-19.14,19.33
17.926005125045776,4.67,0.35,-16.36,17.01
17.958003044128418,5.3,1.06,-0.9,5.47
17.9598970413208,-7.17,-2.95,16.26,18.01
17.961311101913452,4.23,-1.63,-12.09,12.91
17.965566873550415,3.11,-2.19,-19.42,19.78
17.97587513923645,-1.03,2.72,-12.01,12.35
17.98593497276306,-5.99,4.18,-4.9,8.79
17.996384859085083,-4.22,1.91,-0.45,4.65
18.006255865097046,-8.65,-0.45,8.18,11.91
18.016224145889282,-7.13,0.5,-1.24,7.25
18.02629590034485,-0.58,2.72,-10.95,11.29
18.058189153671265,-0.88,1.99,-9.42,9.66
18.06009006500244,-0.9,0.74,-6.74,6.83
18.061496019363403,3.74,-2.93,-0.25,4.75
18.065848112106323,29.89,-7.52,4.89,31.2
18.076272010803223,-0.88,2.14,16.98,17.13
18.08590602874756,-0.77,-0.1,-11.44,11.46
18.096853017807007,-0.59,-1.13,-3.95,4.15
18.106723070144653,-7.49,0.47,17.98,19.48
18.116631031036377,-1.31,-0.06,-14.15,14.21
18.12668800354004,2.53,1.88,-13.26,13.62
18.153916120529175,1.97,0.12,-5.76,6.08
18.155739068984985,-4.92,-3.44,12.66,14.01
18.157060861587524,-5.26,0.7,-1.92,5.64
18.16642689704895,-5.96,3.31,5.49,8.75
18.17658805847168,-3.76,-0.6,-7.0,7.96
18.186763048171997,-0.79,-0.47,-8.52,8.56
18.197162866592407,15.91,2.36,-9.47,18.66
18.20695996284485,2.89,-0.37,5.79,6.48
18.21702003479004,-1.27,0.06,7.74,7.84
18.227131128311157,1.12,0.12,2.43,2.67
18.259420156478882,-0.24,1.56,-8.42,8.56
18.26131796836853,1.72,0.39,-10.82,10.96
18.26272988319397,-0.12,-1.14,-3.92,4.08
18.266613006591797,-8.67,-1.94,18.85,20.83
18.276981115341187,-4.62,0.32,-3.13,5.58
18.286818981170654,-1.24,1.19,2.41,2.96
18.29736590385437,0.26,1.41,-10.05,10.15
18.307303190231323,3.69,-1.53,-3.6,5.37
18.31727910041809,3.1,-1.97,4.35,5.69
18.327397108078003,1.29,0.6,6.36,6.51
18.35571002960205,-1.63,-1.5,0.9,2.39
18.35761308670044,-0.75,-0.15,-1.86,2.01
18.359061002731323,-0.73,1.21,-9.86,9.96
18.367025136947632,0.03,0.5,-6.84,6.85
18.377349138259888,-1.34,-1.97,9.16,9.46
18.38714098930359,-4.82,-1.56,18.94,19.6
18.39797306060791,7.2,-0.23,-11.11,13.24
18.40798592567444,1.07,1.32,-8.3,8.47
18.417739152908325,-0.89,-2.14,-0.56,2.38
18.427932024002075,-4.54,0.77,12.82,13.62
18.458150148391724,-2.24,0.0,3.44,4.1
18.459996938705444,1.35,0.08,-9.03,9.13
18.461400985717773,2.72,0.87,-6.69,7.27
18.46740412712097,2.37,0.99,-0.73,2.67
18.477694034576416,-0.03,0.64,1.92,2.02
18.48764395713806,-1.14,0.61,-0.33,1.33
18.49798607826233,-1.36,0.62,-2.24,2.69
18.508282899856567,-1.2,-0.08,-0.74,1.41
18.518049955368042,-1.26,0.08,6.15,6.27
18.528271913528442,3.49,-0.54,-2.6,4.38
18.560335874557495,-0.17,0.24,-2.53,2.54
18.56217908859253,-0.14,-0.53,3.53,3.57
18.563574075698853,-0.84,-0.1,-0.06,0.84
18.56773591041565,-1.14,-0.16,-2.33,2.59
18.578059911727905,-0.92,-0.27,2.91,3.06
18.58803701400757,1.53,-0.63,0.24,1.67
18.598384141921997,-0.15,0.03,-0.71,0.72
18.60847496986389,0.87,-0.39,0.31,1.0
18.618265867233276,-1.24,-0.12,1.33,1.82
18.628931999206543,-0.79,-0.34,0.33,0.92
18.661110162734985,-0.19,-0.26,-0.06,0.32
18.66297698020935,0.71,-0.16,-0.79,1.07
18.664384126663208,0.65,-0.1,0.32,0.73
18.668154001235962,0.32,-0.01,0.51,0.6
18.678493976593018,-0.23,0.19,-0.63,0.69
18.68843388557434,-0.59,0.23,-0.83,1.04
18.69840693473816,-0.61,0.33,-0.09,0.69
18.708816051483154,0.09,0.37,0.05,0.38
18.71871590614319,0.98,0.24,-1.31,1.65
18.72891592979431,0.46,0.25,-0.86,1.0
18.757228136062622,-0.26,0.11,1.17,1.2
18.759154081344604,-0.42,0.03,0.07,0.42
18.760560035705566,-0.3,0.0,-0.56,0.63
18.76852297782898,0.08,-0.13,0.36,0.39
18.778877019882202,0.53,-0.16,-0.08,0.55
18.78919005393982,0.22,-0.14,0.48,0.54
18.799138069152832,-0.08,-0.17,0.84,0.86
18.809226989746094,-0.39,-0.1,0.09,0.41
18.819112062454224,-0.39,-0.13,0.18,0.44
18.82926297187805,-0.23,-0.16,0.79,0.83
18.86202311515808,0.19,-0.19,0.23,0.35
18.863889932632446,0.28,-0.14,-0.22,0.38
18.865264177322388,-0.12,-0.11,0.21,0.26
18.868809938430786,-0.45,-0.08,0.49,0.67
18.87921690940857,-0.42,0.01,-0.01,0.42
18.889249086380005,-0.11,0.05,-0.17,0.2
18.899097204208374,0.18,0.06,-0.13,0.23
18.909446954727173,0.2,0.07,-0.25,0.32
18.91950011253357,0.01,0.08,-0.39,0.39
18.92958903312683,-0.2,0.09,-0.34,0.4
18.956511974334717,-0.28,0.09,-0.13,0.32
18.95830512046814,-0.05,0.06,0.16,0.17
18.95975399017334,0.33,0.01,0.02,0.33
18.969319105148315,0.43,0.02,-0.09,0.43
18.979507207870483,0.21,-0.08,0.19,0.29
18.98971390724182,-0.09,-0.11,0.16,0.21
19.00000500679016,-0.28,-0.12,0.3,0.42
19.010063886642456,-0.23,-0.16,0.61,0.67
19.019861936569214,0.11,-0.11,0.36,0.39
19.030014991760254,0.35,0.05,0.12,0.37
19.059997081756592,0.01,0.14,0.45,0.47
19.061851024627686,-0.18,0.19,-0.01,0.26
19.063261032104492,-0.33,0.18,-0.92,0.99
19.069531202316284,-0.45,0.07,-0.69,0.82
19.080010175704956,-0.17,-0.06,-0.28,0.33
19.08993887901306,0.19,-0.11,-0.46,0.5
19.100186109542847,0.24,-0.14,-0.37,0.46
19.11028504371643,0.0,-0.17,0.45,0.48
19.120277166366577,-0.07,-0.09,0.22,0.24
19.130348920822144,-0.17,0.02,-0.29,0.33
19.159252882003784,-0.15,0.05,0.03,0.16
19.16105008125305,-0.04,0.08,0.06,0.1
19.16239905357361,0.19,0.23,-0.26,0.39
19.17010998725891,0.31,0.19,-0.38,0.52
19.180305004119873,-0.05,0.2,0.29,0.35
19.190526008605957,-0.29,0.13,-0.22,0.38
19.200489044189453,-0.26,0.06,-0.31,0.4
19.210723161697388,-0.26,-0.05,-0.03,0.26
19.22059416770935,-0.09,-0.09,-0.24,0.27
19.23128914833069,0.12,-0.13,0.32,0.36
19.262122869491577,0.07,-0.09,0.24,0.26
19.263860940933228,0.03,-0.06,-0.04,0.07
19.26516604423523,-0.03,-0.03,-0.16,0.16
19.270386934280396,-0.18,-0.03,-0.1,0.2
