time,ax,ay,az
5.488674879074097,-0.07,-0.04,0.08,0.11
5.489565849304199,-0.04,-0.04,0.07,0.09
5.502201080322266,-0.03,-0.07,0.04,0.08
5.5032429695129395,-0.02,-0.06,0.03,0.06
5.518222808837891,-0.04,-0.08,0.0,0.08
5.519222974777222,-0.06,-0.09,-0.01,0.1
5.53479790687561,-0.08,-0.08,-0.01,0.11
5.535656929016113,-0.06,-0.07,-0.01,0.09
5.550944805145264,0.0,-0.08,0.0,0.08
5.5523600578308105,0.04,-0.08,-0.06,0.1
5.594267845153809,0.03,-0.09,-0.08,0.12
5.595038890838623,0.02,-0.07,-0.11,0.13
5.602309942245483,0.02,-0.06,-0.13,0.14
5.603170871734619,-0.01,-0.05,-0.03,0.05
5.618262767791748,-0.07,-0.04,0.02,0.08
5.6192779541015625,-0.09,0.0,0.0,0.09
5.634490966796875,-0.07,0.01,-0.02,0.07
5.6354899406433105,-0.05,-0.02,-0.04,0.06
5.651167869567871,-0.04,-0.05,-0.07,0.09
5.652596950531006,-0.09,-0.01,-0.05,0.1
5.699029922485352,-0.14,0.03,-0.01,0.14
5.699776887893677,-0.11,0.03,0.0,0.11
5.722292900085449,-0.05,-0.02,-0.02,0.05
5.723298072814941,0.02,-0.05,-0.06,0.08
5.734507083892822,0.04,-0.07,-0.06,0.1
5.735382080078125,0.04,-0.07,-0.02,0.08
5.751120090484619,0.02,-0.08,0.04,0.09
5.752120018005371,-0.01,-0.06,0.07,0.09
5.7533369064331055,-0.03,-0.01,0.1,0.1
5.769385814666748,-0.03,-0.01,0.07,0.07
5.79252290725708,-0.02,0.01,0.06,0.06
5.794126033782959,-0.06,0.02,0.06,0.08
5.802167892456055,-0.07,0.0,0.06,0.09
5.803070068359375,-0.04,-0.02,0.06,0.07
5.8195648193359375,-0.01,-0.03,0.05,0.05
5.820558071136475,-0.03,-0.04,0.05,0.07
5.83552098274231,-0.04,-0.03,0.03,0.05
5.836966037750244,-0.05,-0.04,0.07,0.09
5.8541460037231445,-0.05,-0.04,0.07,0.09
5.855035781860352,-0.03,-0.03,0.05,0.06
5.890561103820801,0.0,-0.04,0.07,0.08
5.891313076019287,0.05,-0.08,0.0,0.09
5.9025797843933105,0.07,-0.08,0.03,0.11
5.903164863586426,0.05,-0.08,0.0,0.09
5.918656826019287,-0.01,-0.02,-0.01,0.02
5.919671058654785,-0.05,0.01,-0.09,0.1
5.934346914291382,-0.03,-0.03,-0.2,0.2
5.935320854187012,0.01,-0.06,-0.18,0.19
5.950585842132568,0.03,-0.04,-0.11,0.12
5.951575756072998,0.04,-0.01,-0.06,0.07
5.989648818969727,0.03,-0.04,-0.08,0.09
5.990894794464111,-0.01,-0.04,-0.09,0.09
6.002929925918579,-0.05,-0.01,-0.14,0.14
6.003971099853516,-0.03,-0.01,-0.15,0.15
6.019590854644775,-0.01,-0.05,-0.14,0.14
6.020551919937134,0.0,-0.09,-0.16,0.18
6.035853862762451,0.02,-0.11,-0.06,0.12
6.037307977676392,0.02,-0.08,-0.01,0.08
6.055275917053223,-0.02,-0.05,0.03,0.06
6.059889793395996,-0.05,-0.02,0.0,0.05
6.091437816619873,-0.05,-0.01,-0.11,0.12
6.092108964920044,-0.05,-0.02,-0.14,0.15
6.102766036987305,-0.06,-0.06,-0.13,0.15
6.103355884552002,-0.08,-0.03,-0.04,0.09
6.118715763092041,-0.09,-0.01,0.02,0.09
6.119550943374634,-0.08,-0.02,0.06,0.1
6.135119915008545,-0.05,-0.05,0.01,0.07
6.136116027832031,0.0,-0.05,0.03,0.05
6.15096378326416,0.02,-0.06,0.02,0.06
6.1519317626953125,0.0,-0.07,0.04,0.08
6.188406944274902,-0.02,-0.02,0.1,0.1
6.189611911773682,-0.03,0.0,0.11,0.11
6.202889919281006,-0.01,0.02,0.12,0.12
6.20388388633728,0.0,0.04,0.06,0.07
6.2190728187561035,-0.02,0.03,0.0,0.03
6.220057010650635,-0.07,0.07,0.02,0.1
6.23604679107666,-0.07,0.09,0.05,0.12
6.237229824066162,-0.01,0.06,0.06,0.08
6.253998756408691,0.05,0.01,0.03,0.05
6.25815486907959,0.09,-0.02,-0.01,0.09
6.289529800415039,0.09,-0.02,0.04,0.1
6.290111064910889,0.08,-0.01,0.09,0.12
6.302651882171631,0.04,0.02,0.1,0.1
6.303303956985474,-0.02,0.04,0.07,0.08
6.31846284866333,-0.01,0.04,0.02,0.04
6.319333076477051,0.02,0.06,0.05,0.08
6.335508823394775,0.02,0.03,0.02,0.04
6.336306095123291,0.05,0.01,0.05,0.07
6.352287769317627,0.07,-0.01,0.07,0.09
6.3537139892578125,0.07,0.0,0.02,0.07
6.39014196395874,0.07,0.0,-0.02,0.07
6.390873908996582,0.08,-0.05,-0.05,0.1
6.403182029724121,0.07,-0.08,-0.02,0.1
6.404109001159668,0.05,-0.05,0.02,0.07
6.420917987823486,0.05,-0.04,0.05,0.08
6.422131061553955,0.03,-0.02,0.08,0.08
6.4387359619140625,0.03,-0.03,0.02,0.04
6.443516969680786,0.01,-0.01,-0.1,0.1
6.4540019035339355,0.0,0.01,-0.12,0.12
6.458033084869385,0.0,-0.01,-0.06,0.06
6.493306875228882,0.03,-0.03,-0.01,0.04
6.494074821472168,0.07,-0.04,0.0,0.08
6.50282096862793,0.1,-0.04,-0.08,0.13
6.503407955169678,0.07,-0.05,-0.15,0.17
6.518599033355713,0.03,-0.04,-0.18,0.18
6.51959490776062,0.02,-0.04,-0.16,0.16
6.534751892089844,0.03,-0.05,-0.08,0.09
6.535731792449951,0.03,-0.05,0.03,0.06
6.5511369705200195,0.01,0.0,0.05,0.05
6.552119970321655,-0.01,0.06,0.02,0.06
6.590974807739258,-0.02,0.06,0.03,0.06
6.591893911361694,-0.02,0.06,0.01,0.06
6.6024088859558105,-0.03,0.05,-0.02,0.06
6.60329794883728,0.01,0.02,0.0,0.02
6.619297027587891,0.03,0.0,0.07,0.07
6.620347023010254,0.03,0.01,0.13,0.13
6.635603904724121,0.04,-0.03,0.13,0.13
6.6366589069366455,0.05,-0.1,0.08,0.13
6.654385089874268,0.06,-0.07,0.04,0.1
6.659225940704346,0.03,-0.02,0.01,0.03
6.689245939254761,-0.03,-0.01,-0.01,0.03
6.6899659633636475,-0.04,-0.01,-0.02,0.04
6.702965974807739,-0.03,0.0,-0.02,0.03
6.703547954559326,-0.03,-0.05,-0.02,0.06
6.704341888427734,-0.05,-0.06,0.03,0.08
6.718844890594482,-0.06,-0.02,0.08,0.1
6.719883918762207,-0.09,0.0,0.04,0.09
6.734807014465332,-0.12,0.0,0.03,0.12
6.735697984695435,-0.11,-0.01,0.0,0.11
6.751662969589233,-0.08,-0.01,-0.05,0.09
6.773037910461426,-0.07,0.01,-0.09,0.11
6.773919105529785,-0.05,0.0,-0.12,0.13
6.78580904006958,-0.02,-0.07,-0.08,0.1
6.786855936050415,0.0,-0.09,-0.08,0.12
6.803781032562256,0.02,-0.06,-0.08,0.1
6.80465292930603,0.0,-0.06,-0.06,0.08
6.819461822509766,-0.03,-0.07,-0.04,0.08
6.820713996887207,-0.05,-0.08,-0.05,0.1
6.835714817047119,-0.08,-0.06,-0.06,0.11
6.837134838104248,-0.09,-0.01,-0.04,0.09
6.886716842651367,-0.07,0.03,-0.01,0.07
6.887420892715454,-0.04,0.02,-0.02,0.04
6.9065470695495605,-0.01,0.03,-0.06,0.06
6.907561779022217,-0.02,0.02,-0.1,0.1
6.918713092803955,-0.04,-0.01,-0.12,0.12
6.919720888137817,-0.08,-0.04,-0.07,0.11
6.9364728927612305,-0.1,0.0,-0.03,0.1
6.937891960144043,-0.09,0.01,0.03,0.09
6.954854965209961,-0.04,-0.02,0.07,0.08
6.959046840667725,0.01,-0.06,0.07,0.09
6.991782903671265,0.02,-0.06,0.09,0.11
6.992505073547363,0.01,-0.04,0.07,0.08
7.003164768218994,-0.06,-0.04,0.0,0.07
7.003742933273315,-0.1,0.0,-0.04,0.1
7.0188307762146,-0.09,0.03,-0.09,0.13
7.01981782913208,-0.07,0.04,-0.11,0.13
7.034480094909668,-0.09,-0.01,-0.04,0.09
7.035468101501465,-0.08,-0.01,0.02,0.08
7.051620960235596,-0.02,-0.01,0.03,0.03
7.052488803863525,0.01,-0.03,0.02,0.03
7.090376853942871,0.0,0.0,-0.03,0.03
7.0914177894592285,-0.01,0.03,-0.04,0.05
7.10331392288208,-0.04,-0.01,-0.03,0.05
7.104158878326416,-0.06,-0.01,-0.03,0.06
7.119272947311401,-0.05,0.0,0.01,0.05
7.120255947113037,-0.02,-0.03,0.06,0.06
7.136229991912842,0.02,-0.08,0.04,0.09
7.137763023376465,0.05,-0.07,0.05,0.09
7.155439853668213,0.09,-0.07,0.03,0.11
7.160682916641235,0.07,-0.05,0.02,0.08
7.191683769226074,0.01,-0.02,-0.03,0.03
7.192493915557861,-0.05,0.02,-0.07,0.08
7.203190803527832,-0.06,0.02,-0.1,0.11
7.203776836395264,-0.03,-0.01,-0.11,0.11
7.218843936920166,0.03,-0.02,-0.1,0.1
7.21980094909668,0.09,0.02,-0.08,0.12
7.235161781311035,0.13,-0.02,-0.04,0.13
7.236140966415405,0.14,-0.06,-0.05,0.16
7.251698970794678,0.09,-0.1,-0.03,0.13
7.25266695022583,0.02,-0.07,0.0,0.07
7.28997802734375,-0.03,-0.01,0.0,0.03
7.290733814239502,-0.07,-0.01,0.03,0.07
7.303197860717773,-0.08,-0.05,-0.01,0.09
7.304215908050537,-0.04,-0.05,0.02,0.06
7.318887948989868,-0.01,-0.02,0.01,0.02
7.319866895675659,-0.03,-0.02,0.01,0.03
7.335275888442993,-0.07,0.0,0.05,0.08
7.336259841918945,-0.09,0.02,0.02,0.09
7.355260848999023,-0.1,0.04,0.05,0.11
7.359512805938721,-0.08,0.0,0.09,0.12
7.391917943954468,-0.06,0.0,0.09,0.1
7.39257287979126,-0.05,-0.01,0.08,0.09
7.403119087219238,-0.05,-0.02,0.03,0.06
7.403658866882324,-0.03,-0.04,-0.01,0.05
7.419167995452881,-0.01,-0.04,-0.03,0.05
7.41989278793335,0.01,-0.03,0.02,0.03
7.435149908065796,0.04,-0.04,0.05,0.07
7.436150074005127,0.06,-0.03,0.04,0.07
7.452024936676025,0.07,-0.01,0.03,0.07
7.452830791473389,0.08,-0.01,-0.01,0.08
7.489120006561279,0.09,-0.01,-0.02,0.09
7.490255832672119,0.06,-0.05,-0.06,0.09
7.503726959228516,0.03,-0.03,-0.06,0.07
7.504634857177734,0.03,0.01,-0.06,0.06
7.50567102432251,0.04,0.02,-0.05,0.06
7.519439935684204,0.05,0.01,0.01,0.05
7.520689964294434,0.04,-0.01,0.0,0.04
7.536845922470093,0.01,-0.01,-0.02,0.02
7.538207054138184,-0.01,-0.01,-0.04,0.04
7.555094957351685,0.02,-0.05,-0.05,0.07
7.58888578414917,0.04,-0.04,-0.03,0.06
7.589734077453613,0.02,0.0,-0.02,0.02
7.603893756866455,0.02,-0.04,0.01,0.04
7.604449987411499,0.02,-0.09,0.04,0.1
7.619287967681885,-0.01,-0.07,0.01,0.07
7.620282888412476,-0.02,-0.03,0.03,0.04
7.635128974914551,0.0,-0.03,0.03,0.04
7.635718822479248,-0.01,-0.03,0.05,0.05
7.652713775634766,-0.01,-0.01,0.03,0.03
7.653886795043945,-0.03,0.02,0.01,0.03
7.678646087646484,-0.11,0.01,-0.02,0.11
7.679670810699463,-0.13,0.0,-0.03,0.13
7.68618106842041,-0.11,0.01,0.02,0.11
7.686870098114014,-0.05,0.02,0.06,0.08
7.702653884887695,-0.05,0.02,0.08,0.09
7.703341007232666,-0.05,0.03,0.06,0.08
7.718930959701538,-0.05,0.05,-0.02,0.07
7.719732761383057,-0.07,0.05,0.01,0.08
7.736303806304932,-0.04,0.03,-0.1,0.11
7.737741947174072,-0.01,-0.01,-0.19,0.19
7.788609027862549,0.06,-0.03,-0.11,0.12
7.78935694694519,0.06,-0.06,-0.04,0.09
7.806729793548584,0.07,-0.07,0.0,0.09
7.807574987411499,0.08,-0.06,0.0,0.1
7.818871974945068,0.05,-0.02,-0.06,0.08
7.819872856140137,0.01,0.03,-0.13,0.13
7.8351099491119385,0.03,0.04,-0.17,0.17
7.836061954498291,0.06,-0.01,-0.19,0.19
7.8531599044799805,0.08,-0.04,-0.14,0.16
7.854558944702148,0.09,-0.06,-0.04,0.11
7.903076887130737,0.14,-0.08,0.04,0.16
7.9038190841674805,0.22,-0.1,0.04,0.24
7.922761917114258,0.26,-0.07,0.05,0.27
7.92385196685791,0.23,0.0,-0.06,0.23
7.935857772827148,0.15,0.08,-0.2,0.26
7.936844825744629,0.02,0.12,-0.29,0.31
7.952304840087891,-0.16,0.06,-0.37,0.4
7.953273773193359,-0.45,0.03,-0.39,0.59
7.969607830047607,-0.77,0.12,-0.36,0.85
7.971031904220581,-0.97,0.2,-0.29,1.03
8.019754886627197,-1.1,0.25,-0.15,1.13
8.02049207687378,-1.1,0.21,-0.09,1.12
8.039281845092773,-1.11,0.14,-0.03,1.11
8.040279865264893,-1.24,0.14,-0.11,1.25
8.05194902420044,-1.48,0.19,-0.25,1.51
8.05292797088623,-1.7,0.22,-0.27,1.73
8.06839895248413,-1.81,0.21,-0.19,1.83
8.06938886642456,-1.92,0.22,-0.08,1.93
8.086688041687012,-2.21,0.34,0.13,2.23
8.088129043579102,-2.84,0.43,0.19,2.87
8.124414920806885,-3.59,0.53,0.35,3.64
8.125732898712158,-4.16,0.76,0.45,4.25
8.136497020721436,-4.32,0.85,0.36,4.41
8.13752293586731,-4.29,0.7,-0.17,4.35
8.153085947036743,-4.27,0.56,-0.44,4.32
8.154062986373901,-4.36,0.61,-0.5,4.43
8.170130968093872,-4.35,0.7,-0.66,4.45
8.17157793045044,-3.99,0.51,-0.55,4.05
8.189341068267822,-2.75,0.4,-0.06,2.77
8.194708824157715,-0.41,0.98,0.43,1.14
8.225132942199707,3.25,2.08,1.1,4.01
8.225960969924927,7.75,2.37,1.89,8.32
8.236129760742188,11.81,-0.02,2.5,12.07
8.236788988113403,14.21,-2.72,3.53,14.89
8.25248384475708,15.16,-2.55,3.96,15.87
8.253471851348877,15.78,-2.5,4.21,16.52
8.268561840057373,15.96,-4.08,4.24,17.01
8.269556045532227,15.38,-5.66,3.93,16.85
8.28537893295288,14.14,-6.96,2.69,15.98
8.286372900009155,12.28,-7.65,1.37,14.53
8.32183289527893,10.03,-7.04,-0.08,12.25
8.322726964950562,6.63,-5.82,-1.58,8.96
8.337178945541382,1.59,-4.35,-2.76,5.39
8.338246822357178,-5.05,-1.61,-3.19,6.18
8.35352087020874,-12.37,2.16,-2.31,12.76
8.354526042938232,-18.59,4.48,-0.86,19.14
8.36965799331665,-21.98,4.54,0.27,22.44
8.371124982833862,-22.21,4.38,0.99,22.65
8.389282941818237,-20.73,4.11,0.73,21.14
8.394036769866943,-19.3,3.43,-0.11,19.6
8.431296825408936,-18.4,3.07,-0.76,18.66
8.432106971740723,-16.76,2.62,-1.58,17.03
8.436059951782227,-12.93,1.71,-2.53,13.28
8.43675184249878,-6.6,0.51,-3.53,7.5
8.453420877456665,1.47,-0.41,-4.03,4.3
8.454099893569946,9.97,-1.23,-3.43,10.61
8.468975067138672,16.39,-2.57,-2.14,16.72
8.47000789642334,19.85,-3.89,-0.15,20.22
8.48508095741272,21.82,-4.33,2.05,22.33
8.486057758331299,22.52,-4.56,3.63,23.26
8.520709991455078,21.5,-5.07,3.73,22.4
8.521563053131104,19.08,-6.16,2.23,20.17
8.537975788116455,16.19,-6.47,-0.17,17.43
8.539053916931152,13.3,-6.09,-2.2,14.79
8.552941799163818,8.69,-5.93,-3.74,11.16
8.553955078125,1.23,-4.53,-3.95,6.13
8.570404052734375,-7.78,-2.17,-2.48,8.44
8.571386814117432,-16.37,0.48,-0.52,16.38
8.586668968200684,-23.39,2.6,1.34,23.57
8.588119983673096,-27.58,3.46,2.68,27.92
8.639487981796265,-28.36,3.69,2.7,28.72
8.640284061431885,-26.75,3.55,1.97,27.05
8.657195091247559,-23.85,3.26,1.43,24.11
8.65829086303711,-20.22,2.78,0.92,20.43
8.669826984405518,-15.96,1.69,0.25,16.05
8.670839786529541,-10.27,0.37,-0.32,10.28
8.68596887588501,-1.99,-0.58,-0.56,2.14
8.687045097351074,8.42,-0.04,-0.18,8.42
8.702548027038574,17.5,0.15,0.59,17.51
8.704049110412598,22.12,-3.05,2.5,22.46
8.741843938827515,23.58,-4.6,4.58,24.45
8.743155002593994,23.67,-3.34,5.15,24.45
8.753652095794678,22.13,-3.15,4.79,22.86
8.754684925079346,19.2,-3.26,4.09,19.89
8.769924879074097,15.62,-4.93,2.49,16.56
8.771012783050537,12.45,-6.16,0.41,13.89
8.786359786987305,10.12,-4.83,-1.23,11.28
8.787374019622803,6.23,-4.32,-2.54,7.99
8.803011894226074,0.02,-3.52,-4.11,5.41
8.804473876953125,-7.16,-1.33,-4.48,8.55
8.857820987701416,-14.12,0.98,-3.33,14.54
8.85862684249878,-20.1,2.49,-1.6,20.31
8.87349796295166,-24.04,3.24,0.32,24.25
8.874177932739258,-25.23,3.55,1.53,25.52
8.886125087738037,-24.29,3.48,1.76,24.6
8.887138843536377,-21.91,2.95,1.04,22.13
8.903451919555664,-18.39,1.88,-0.21,18.48
8.904459953308105,-13.57,0.68,-1.53,13.67
8.920961856842041,-6.7,-0.32,-2.44,7.13
8.922384977340698,2.79,-0.88,-2.25,3.69
8.971044063568115,13.74,-0.46,-0.71,13.76
8.971827030181885,20.92,-1.44,1.38,21.01
8.990696907043457,22.75,-3.4,3.57,23.27
8.99173879623413,22.94,-3.01,4.58,23.58
9.003111839294434,21.54,-2.34,4.53,22.13
9.004079818725586,18.51,-2.35,4.06,19.09
9.020907878875732,14.74,-3.44,2.86,15.4
9.021885871887207,9.72,-4.72,0.61,10.82
9.037129878997803,5.09,-3.87,-1.27,6.51
9.038553953170776,1.38,-2.27,-2.59,3.71
9.091440916061401,-1.96,-1.69,-2.81,3.82
9.092200756072998,-4.53,-0.97,-1.24,4.79
9.1072359085083,-6.57,0.02,0.85,6.62
9.10788106918335,-8.31,0.71,2.15,8.61
9.120072841644287,-9.39,1.17,2.05,9.68
9.121044874191284,-9.68,1.43,1.03,9.83
9.135860919952393,-9.27,1.72,-0.03,9.42
9.13684892654419,-8.48,1.95,-0.76,8.73
9.153546810150146,-7.46,1.68,-0.5,7.66
9.154526948928833,-6.1,1.19,0.03,6.21
9.1978440284729,-4.4,0.75,0.46,4.48
9.198659896850586,-2.81,0.16,0.36,2.83
9.203590869903564,-1.37,-0.48,-0.15,1.45
9.204304933547974,-0.08,-1.15,-0.67,1.33
9.220037937164307,0.69,-1.58,-1.32,2.17
9.221070766448975,0.87,-1.59,-1.39,2.28
9.235967874526978,0.86,-1.23,-1.39,2.04
9.236845970153809,0.85,-0.74,-1.72,2.05
9.253153800964355,0.79,-0.37,-1.71,1.91
9.254185914993286,0.82,-0.3,-1.19,1.47
9.294182777404785,0.99,-0.4,-0.37,1.13
9.295036792755127,1.14,-0.38,0.19,1.21
9.304056882858276,1.16,-0.35,0.91,1.51
9.30510687828064,1.34,-0.42,1.28,1.9
9.32026195526123,1.41,-0.38,1.01,1.77
9.321254968643188,1.22,-0.24,0.89,1.52
9.336051940917969,0.73,-0.08,0.9,1.16
9.337033987045288,0.14,0.1,0.78,0.79
9.354049921035767,-0.26,0.49,0.5,0.74
9.355576038360596,-0.25,1.02,0.26,1.08
9.407826900482178,0.09,1.26,0.02,1.26
9.40873384475708,0.35,0.99,-0.04,1.05
9.424315929412842,0.5,0.55,0.08,0.74
9.425603866577148,0.58,0.19,0.21,0.64
9.43660593032837,0.63,-0.01,0.4,0.74
9.437601089477539,0.59,-0.05,0.48,0.76
9.454210758209229,0.43,0.06,0.3,0.52
9.45546007156372,0.24,0.27,-0.02,0.36
